,loss,accuracy,top_3_accuracy,top_5_accuracy,val_loss,val_accuracy,val_top_3_accuracy,val_top_5_accuracy
0,1.94460928440094,0.42971640825271606,0.7066003680229187,0.8053418397903442,1.9653525352478027,0.46549588441848755,0.7393496632575989,0.8360680341720581
1,1.2748101949691772,0.5838944315910339,0.8700854778289795,0.9370184540748596,1.9630730152130127,0.47045251727104187,0.757509708404541,0.8475836515426636
2,1.1251555681228638,0.6229061484336853,0.8985887169837952,0.9544044137001038,1.9495558738708496,0.5023287534713745,0.7743238210678101,0.8549544811248779
3,1.04856538772583,0.6433358192443848,0.9122476577758789,0.9631401896476746,1.9404797554016113,0.5089731812477112,0.7954962849617004,0.8699312210083008
4,0.988423228263855,0.658954381942749,0.9235410690307617,0.9691206216812134,1.975419282913208,0.5038242936134338,0.788381814956665,0.8694825172424316
5,0.9541170001029968,0.6675832867622375,0.9295161962509155,0.9724792838096619,1.867881178855896,0.5277528762817383,0.8033371567726135,0.8851429224014282
6,0.9216040968894958,0.6783053874969482,0.9344393610954285,0.9751757979393005,1.918076753616333,0.5189291834831238,0.8017775416374207,0.8765543103218079
7,0.8980650901794434,0.6841897368431091,0.9392343759536743,0.9772475957870483,1.9976495504379272,0.5083322525024414,0.7979105114936829,0.8804640173912048
8,0.8783271312713623,0.6883172988891602,0.9423367381095886,0.9789242744445801,1.9953539371490479,0.5192282795906067,0.8067768812179565,0.8807204365730286
9,0.8611328601837158,0.6931230425834656,0.9448570609092712,0.9801470637321472,1.9279935359954834,0.5323035717010498,0.8175447583198547,0.8918942213058472
10,0.850082278251648,0.6968607902526855,0.9460585117340088,0.9806756973266602,1.9673489332199097,0.5292056798934937,0.8129513263702393,0.8883903622627258
11,0.8349138498306274,0.7001820802688599,0.9492623209953308,0.9823470115661621,2.018165349960327,0.527432382106781,0.813378632068634,0.8860402703285217
12,0.8263049125671387,0.7035887837409973,0.9507627487182617,0.9830358028411865,1.983949065208435,0.5377302169799805,0.819125771522522,0.8901422619819641
13,0.8161293864250183,0.7049611210823059,0.9527117609977722,0.9837406873703003,1.9741867780685425,0.5220912098884583,0.811413049697876,0.8859975337982178
14,0.8086773157119751,0.7086668610572815,0.9536088109016418,0.9841785430908203,2.031172513961792,0.5277101397514343,0.8121821880340576,0.8899073004722595
