,loss,accuracy,top_3_accuracy,top_5_accuracy,val_loss,val_accuracy,val_top_3_accuracy,val_top_5_accuracy
0,1.3265304565429688,0.5542171597480774,0.8471677899360657,0.9119271039962769,1.7773102521896362,0.47957199811935425,0.7899318933486938,0.868677020072937
1,0.8873769044876099,0.6468580365180969,0.9377555251121521,0.9771662950515747,1.9897351264953613,0.47932878136634827,0.7982003688812256,0.8722032904624939
2,0.780299961566925,0.674326479434967,0.9566408395767212,0.9866727590560913,2.0333504676818848,0.5025292038917542,0.8139591217041016,0.8893482685089111
3,0.719180166721344,0.6901746392250061,0.9659225344657898,0.990584671497345,2.0903005599975586,0.5026751160621643,0.8080496191978455,0.8821498155593872
4,0.6809936165809631,0.699425995349884,0.9715414047241211,0.9930508732795715,2.2073891162872314,0.49800583720207214,0.8155642151832581,0.8862597346305847
5,0.6507492661476135,0.7095580697059631,0.9753682613372803,0.9944905042648315,2.271484851837158,0.49681419134140015,0.8183122277259827,0.8893482685089111
6,0.6223405599594116,0.7187304496765137,0.979231595993042,0.9954259395599365,2.5333971977233887,0.4985651671886444,0.8158803582191467,0.8838764429092407
7,0.6061128973960876,0.7235899567604065,0.9811328649520874,0.9962763786315918,2.4282987117767334,0.4885943531990051,0.8090223670005798,0.8809581995010376
8,0.5938435792922974,0.7275322675704956,0.9828762412071228,0.9966591000556946,2.6444625854492188,0.4886673092842102,0.8089494109153748,0.8814202547073364
9,0.5772007703781128,0.7332057952880859,0.9845892190933228,0.9973880052566528,2.814530849456787,0.4748784005641937,0.7907587289810181,0.870719850063324
10,0.5676682591438293,0.7354654669761658,0.9853060245513916,0.9974062442779541,2.6673078536987305,0.4846060276031494,0.8196984529495239,0.8902723789215088
11,0.5539930462837219,0.7410842776298523,0.9864054918289185,0.9979103803634644,2.858417272567749,0.4961332678794861,0.8104085326194763,0.8833900690078735
12,0.5485407114028931,0.7420986890792847,0.9874259829521179,0.9979346990585327,3.073441982269287,0.482101172208786,0.8129863739013672,0.8792558312416077
13,0.5414116382598877,0.7444920539855957,0.9881548881530762,0.9980926513671875,3.1300625801086426,0.48511672019958496,0.8071498274803162,0.8769698739051819
14,0.5368005037307739,0.7455186247825623,0.9881974458694458,0.9981351494789124,3.1197965145111084,0.47701847553253174,0.8071255087852478,0.8796692490577698
15,0.5450841188430786,0.7459627985954285,0.9846346974372864,0.9969269633293152,2.7432403564453125,0.491445928812027,0.8165491819381714,0.8855407238006592
16,0.495333731174469,0.7582550644874573,0.9898273348808289,0.9984209537506104,2.503270149230957,0.5165005922317505,0.8451761603355408,0.9067557454109192
17,0.4714592695236206,0.7655975818634033,0.9922930598258972,0.9989796876907349,2.662335157394409,0.5110085010528564,0.8375698924064636,0.8995382785797119
18,0.4535541236400604,0.7706687450408936,0.9933497905731201,0.9992043972015381,2.8000593185424805,0.5062454342842102,0.8277278542518616,0.8936087489128113
19,0.43721404671669006,0.7775193452835083,0.99468594789505,0.9995141625404358,2.6039109230041504,0.5125880837440491,0.845589280128479,0.9039368033409119
